date,symbol,value
2024-02-07,STK000,0.57740257751925
2024-02-07,STK001,0.04655747332786092
2024-02-07,STK002,0.7618547740424635
2024-02-07,STK003,1.1755065765087795
2024-02-07,STK004,0.19242111776818133
2024-02-07,STK005,1.1320522884141782
2024-02-07,STK006,-2.3442978937886774
2024-02-07,STK007,1.5904522979160232
2024-02-07,STK008,0.3750621518923401
2024-02-07,STK009,1.0778433557451819
2024-02-07,STK010,-1.2198757448415216
2024-02-07,STK011,-0.8307698816053357
2024-02-07,STK012,0.14593829414477413
2024-02-07,STK013,-0.017037889337463016
2024-02-07,STK014,0.2830685880099896
2024-02-07,STK015,1.0845151609299661
2024-02-07,STK016,-1.7652203153028492
2024-02-07,STK017,0.9738190717173091
2024-02-07,STK018,0.008281909957927018
2024-02-07,STK019,-0.20378186112454774
2024-02-07,STK020,-1.4711152343848903
2024-02-07,STK021,0.503048668376865
2024-02-07,STK022,-2.414107851031037
2024-02-07,STK023,0.6483940112387127
2024-02-07,STK024,-1.492105835472992
2024-02-07,STK025,0.053457912617474034
2024-02-07,STK026,-0.11916883732792043
2024-02-07,STK027,1.1695381472938837
2024-02-07,STK028,-0.17865516901389017
2024-02-07,STK029,-0.6941385611456656
2024-02-07,STK030,-0.506602695971203
2024-02-07,STK031,1.2728827687546636
2024-02-07,STK032,0.5362969691808936
2024-02-07,STK033,-0.3856299815231613
2024-02-07,STK034,-0.23644641996451343
2024-02-07,STK035,-1.567177090585447
2024-02-07,STK036,0.388474200851541
2024-02-07,STK037,-1.7598157076954657
2024-02-07,STK038,0.7517964658354561
2024-02-07,STK039,0.12862159249126584
2024-02-07,STK040,2.3869517995739225
2024-02-07,STK041,-1.1001355537243058
2024-02-07,STK042,-0.10266209104063294
2024-02-07,STK044,1.1913896402914144
2024-02-07,STK045,-0.6962120515798997
2024-02-07,STK046,0.22396742837344774
2024-02-07,STK047,0.001999356415087233
2024-02-07,STK048,0.2819558673941572
2024-02-07,STK049,-0.6986804359848298
2024-02-07,STK050,-0.08932040270073452
2024-02-07,STK051,-1.5980523752767137
2024-02-07,STK052,0.13512345186808206
2024-02-07,STK053,0.45002067342183205
2024-02-07,STK054,-0.227419412643884
2024-02-07,STK055,-1.6150508905847878
2024-02-07,STK056,0.9885318628514624
2024-02-07,STK057,0.3645250379928023
2024-02-07,STK058,-0.7260150977009768
2024-02-07,STK059,-0.28060044683806395
2024-02-08,STK000,-1.5006694027818388
2024-02-08,STK001,-1.0254101277779044
2024-02-08,STK002,-0.5378113463571395
2024-02-08,STK003,1.2284208122801512
2024-02-08,STK004,-0.6395033908874757
2024-02-08,STK005,0.6402136593287587
2024-02-08,STK007,0.24794756085187486
2024-02-08,STK008,-0.14139550214380217
2024-02-08,STK009,0.8730566000927434
2024-02-08,STK010,-0.5348113382185579
2024-02-08,STK011,-1.572528250002441
2024-02-08,STK012,-1.3819490313636327
2024-02-08,STK013,-0.5318774939427574
2024-02-08,STK014,-1.2490599706780527
2024-02-08,STK015,0.4102120156795513
2024-02-08,STK017,2.3746065500264315
2024-02-08,STK018,-1.737714595137132
2024-02-08,STK019,0.20363317870980122
2024-02-08,STK020,-1.127953023505669
2024-02-08,STK021,-0.4934013403826786
2024-02-08,STK022,0.14141947334054417
2024-02-08,STK023,-2.325371374874287
2024-02-08,STK024,0.23682611678802748
2024-02-08,STK026,-0.45343829836859284
2024-02-08,STK027,0.2598078568055095
2024-02-08,STK028,1.0249216931253993
2024-02-08,STK029,-0.16395350002699655
2024-02-08,STK030,-0.5809601885314832
2024-02-08,STK031,-2.2757364037217522
2024-02-08,STK032,0.6409907193949733
2024-02-08,STK033,-0.11316840972889723
2024-02-08,STK034,-1.0126838513881617
2024-02-08,STK035,0.12659671027769356
2024-02-08,STK036,-0.5836803568061814
2024-02-08,STK037,-0.5284261311155256
2024-02-08,STK038,0.6062911561087082
2024-02-08,STK039,-1.3383824113238445
2024-02-08,STK040,1.0473152860737585
2024-02-08,STK041,-1.3976861631184037
2024-02-08,STK042,-0.6627014083552638
2024-02-08,STK043,1.9229461940665773
2024-02-08,STK045,0.09760399249544019
2024-02-08,STK046,-0.9405302155012165
2024-02-08,STK047,-0.5292723066998932
2024-02-08,STK048,0.0732753145856964
2024-02-08,STK049,0.03752323233959842
2024-02-08,STK050,-0.09087092962596285
2024-02-08,STK051,-0.03083251408418433
2024-02-08,STK053,-1.4419787356400129
2024-02-08,STK054,-0.5165107421608328
2024-02-08,STK055,0.9146240539868465
2024-02-08,STK056,-1.3683342975511175
2024-02-08,STK057,-0.18955551153927852
2024-02-08,STK058,-0.819753928770844
2024-02-08,STK059,0.11135042939811132
2024-02-09,STK000,-0.38863318106681816
2024-02-09,STK001,1.477393664974669
2024-02-09,STK002,0.5065831541902538
2024-02-09,STK003,-1.3118031657772113
2024-02-09,STK004,0.6712280116136986
2024-02-09,STK005,-0.774651856262063
2024-02-09,STK006,-0.5769963713775336
2024-02-09,STK007,0.3138190201071218
2024-02-09,STK009,0.8928558163229553
2024-02-09,STK010,-0.7745100615133954
2024-02-09,STK011,-0.6189465525913632
2024-02-09,STK012,-0.6563708935481088
2024-02-09,STK013,-0.5656387483550389
2024-02-09,STK014,1.099191555547813
2024-02-09,STK015,0.6287962936103031
2024-02-09,STK016,1.709943954012071
2024-02-09,STK017,2.2676442038992546
2024-02-09,STK020,-1.176200316643433
2024-02-09,STK021,-0.7776059277482671
2024-02-09,STK022,-0.6300825102556694
2024-02-09,STK023,-1.0571548741382744
2024-02-09,STK024,-1.0518872728984137
2024-02-09,STK026,-1.216718418386407
2024-02-09,STK027,0.8421269591376328
2024-02-09,STK028,-0.9177535374175142
2024-02-09,STK029,2.809568970096392
2024-02-09,STK031,0.07201764191705222
2024-02-09,STK032,-1.2953411844660352
2024-02-09,STK033,1.7060917581276394
2024-02-09,STK035,0.29691587073611253
2024-02-09,STK036,-1.3468025487795656
2024-02-09,STK037,0.21066687772462028
2024-02-09,STK038,-1.121431046017255
2024-02-09,STK039,1.4623552634733608
2024-02-09,STK042,-2.4363756632473224
2024-02-09,STK043,-0.9834159786590306
2024-02-09,STK044,0.6877611315998724
2024-02-09,STK045,1.2128836917231558
2024-02-09,STK046,1.1091698114921316
2024-02-09,STK047,-1.5920130022414554
2024-02-09,STK048,0.30155230681290407
2024-02-09,STK049,1.0155152164829295
2024-02-09,STK050,-1.6583355655822452
2024-02-09,STK051,-0.007904515373236347
2024-02-09,STK052,0.27384239830845625
2024-02-09,STK054,-1.8521618554012016
2024-02-09,STK055,-0.3256981100737287
2024-02-09,STK056,-0.327305430255024
2024-02-09,STK057,-0.1480724045477542
2024-02-09,STK058,-0.5634714254250696
2024-02-09,STK059,-0.4430121532414673
2024-02-12,STK000,-0.0397062823469779
2024-02-12,STK001,0.4424546049697111
2024-02-12,STK002,-0.3044267628566672
2024-02-12,STK003,-0.4096489283680019
2024-02-12,STK004,0.09235403825445808
2024-02-12,STK005,-1.9209159258951816
2024-02-12,STK006,0.4770351272264581
2024-02-12,STK007,-0.0005630971229588082
2024-02-12,STK008,0.039693526597561826
2024-02-12,STK009,0.960734307594464
2024-02-12,STK010,-1.9528155300482481
2024-02-12,STK011,-1.9738338698589637
2024-02-12,STK012,0.27380384532351953
2024-02-12,STK013,-0.007116855128515773
2024-02-12,STK014,0.17017694319193222
2024-02-12,STK015,-0.46212707517244556
2024-02-12,STK016,0.6643536742399312
2024-02-12,STK017,0.93263884299112
2024-02-12,STK018,0.48398229395152703
2024-02-12,STK019,-0.26082845840458313
2024-02-12,STK020,-2.107689387614403
2024-02-12,STK021,0.7692362080371281
2024-02-12,STK022,1.2217286662175928
2024-02-12,STK023,0.64455841198398
2024-02-12,STK025,0.6737943936677578
2024-02-12,STK026,0.8605297079614455
2024-02-12,STK027,1.5588162477990857
2024-02-12,STK028,-0.8761099242279576
2024-02-12,STK029,-0.22645458454413847
2024-02-12,STK030,0.7472720511434552
2024-02-12,STK031,0.05741007143815779
2024-02-12,STK033,0.414616285026703
2024-02-12,STK035,0.08796289633100199
2024-02-12,STK036,0.21958492717994416
2024-02-12,STK037,-0.25870590168573016
2024-02-12,STK038,1.4782789357160593
2024-02-12,STK040,-0.5873207627637789
2024-02-12,STK041,0.010985513527525621
2024-02-12,STK042,0.8789540277008926
2024-02-12,STK043,-1.4973731700945367
2024-02-12,STK044,-1.3102967497654392
2024-02-12,STK045,-2.037728507734718
2024-02-12,STK046,0.03269522525327079
2024-02-12,STK047,-1.1183058172065439
2024-02-12,STK049,0.661378189891708
2024-02-12,STK050,-0.6415427207828466
2024-02-12,STK051,0.23128202274336457
2024-02-12,STK052,-0.29933790775172203
2024-02-12,STK053,0.6721143150964368
2024-02-12,STK054,0.4751280673480088
2024-02-12,STK055,-0.69193369617461
2024-02-12,STK056,-0.16865175340045263
2024-02-12,STK058,0.393376870254097
2024-02-12,STK059,-1.3969620577511315
2024-02-13,STK000,0.6556180611713827
2024-02-13,STK001,-1.0846106224362382
2024-02-13,STK002,1.412513069961006
2024-02-13,STK003,1.024098839841025
2024-02-13,STK004,0.2898854759184008
2024-02-13,STK005,0.1572328434361934
2024-02-13,STK006,-0.20903225602742
2024-02-13,STK007,0.6785239514000281
2024-02-13,STK008,-0.37077816946206166
2024-02-13,STK009,0.23556987063989387
2024-02-13,STK010,0.8719343665194511
2024-02-13,STK011,-0.5618065435255897
2024-02-13,STK012,-0.6161927399906946
2024-02-13,STK013,-1.194365480724459
2024-02-13,STK014,-1.0644727461261723
2024-02-13,STK015,-1.8283953114415024
2024-02-13,STK016,0.7298287890155296
2024-02-13,STK017,1.8089145420827708
2024-02-13,STK019,-1.6260844886265164
2024-02-13,STK020,0.7248546715562
2024-02-13,STK022,-0.456809980738664
2024-02-13,STK023,0.10144743065004946
2024-02-13,STK024,-2.0078930508046704
2024-02-13,STK025,0.2667361679766415
2024-02-13,STK026,-1.0635597294347174
2024-02-13,STK027,0.19963501791151453
2024-02-13,STK028,-1.5612029221888803
2024-02-13,STK029,0.5428582244775959
2024-02-13,STK030,1.0245126754266898
2024-02-13,STK031,-0.7831798617151676
2024-02-13,STK032,-1.1369225814104345
2024-02-13,STK033,-2.156023042549981
2024-02-13,STK034,-0.26641353407517704
2024-02-13,STK035,-0.5815939342816051
2024-02-13,STK036,-1.5510194123480547
2024-02-13,STK037,0.45301875631217164
2024-02-13,STK038,-0.44997038186464916
2024-02-13,STK039,-1.0757359586452324
2024-02-13,STK040,-0.5545724056404471
2024-02-13,STK041,1.0713045389296156
2024-02-13,STK042,0.6029369437552222
2024-02-13,STK043,-0.13002606149848983
2024-02-13,STK044,0.6191050184648526
2024-02-13,STK045,-1.160911956386739
2024-02-13,STK046,0.03237010072703053
2024-02-13,STK048,-0.4698365084987269
2024-02-13,STK050,-0.7804334546444512
2024-02-13,STK051,0.5098207077761179
2024-02-13,STK052,0.5518587715312919
2024-02-13,STK053,-2.917159880697066
2024-02-13,STK054,1.1903057035101177
2024-02-13,STK055,-3.047632565352754
2024-02-13,STK056,-0.6160490255561253
2024-02-13,STK057,1.025348034257755
2024-02-13,STK058,-0.31728672525244067
2024-02-13,STK059,-1.466185982469542
2024-02-14,STK000,-1.0937370617166706
2024-02-14,STK002,-1.9215045305486382
2024-02-14,STK003,1.1289911009620173
2024-02-14,STK004,-0.05510209904228934
2024-02-14,STK005,-1.1923953304424335
2024-02-14,STK006,-0.5831150723026911
2024-02-14,STK007,-1.0172243411016413
2024-02-14,STK008,0.8662252008585286
2024-02-14,STK009,0.7324278097628383
2024-02-14,STK010,-1.7191611338760466
2024-02-14,STK011,-0.4035921185193341
2024-02-14,STK012,-0.8631856623442771
2024-02-14,STK013,1.2935099684593703
2024-02-14,STK014,-1.350099118126421
2024-02-14,STK016,-0.033294739516937566
2024-02-14,STK017,-1.1619344063800876
2024-02-14,STK018,-0.6772741840092779
2024-02-14,STK019,-0.8016188407684506
2024-02-14,STK020,-1.274618402015506
2024-02-14,STK021,0.09482685973037566
2024-02-14,STK022,-1.2279155506918433
2024-02-14,STK023,-2.1803662087381888
2024-02-14,STK024,-0.3796764708481731
2024-02-14,STK025,-1.8028561964178826
2024-02-14,STK026,-0.7521608680675204
2024-02-14,STK027,-0.9091028886033559
2024-02-14,STK028,-0.8712160720258142
2024-02-14,STK029,2.0009631015901537
2024-02-14,STK030,0.05641156716957076
2024-02-14,STK031,0.24537100899533215
2024-02-14,STK032,-1.7763982963422946
2024-02-14,STK033,-0.6539631336369219
2024-02-14,STK034,0.21530262994151197
2024-02-14,STK035,-1.0245289129130064
2024-02-14,STK036,0.9080628435179854
2024-02-14,STK038,-0.2863661358651756
2024-02-14,STK039,-0.5860516399755586
2024-02-14,STK040,0.16432065938191598
2024-02-14,STK041,-0.640490071855426
2024-02-14,STK042,-0.27089362707093734
2024-02-14,STK043,-0.23613009177798555
2024-02-14,STK044,-0.734387757391301
2024-02-14,STK046,0.23838837483742528
2024-02-14,STK047,-0.0886139452531673
2024-02-14,STK048,-0.4304583334619581
2024-02-14,STK049,0.796544030519997
2024-02-14,STK050,-0.23583424381418136
2024-02-14,STK051,-0.3066972878259372
2024-02-14,STK052,0.10469002988812601
2024-02-14,STK053,1.6965866829708507
2024-02-14,STK054,-1.340356208021204
2024-02-14,STK055,0.7698568930553547
2024-02-14,STK056,-1.893171161238105
2024-02-14,STK057,0.21727315822862395
2024-02-14,STK058,1.5750828276087308
2024-02-15,STK000,0.1706250785397928
2024-02-15,STK001,-0.5604494688030756
2024-02-15,STK002,0.03104720048855424
2024-02-15,STK003,-0.2520628154033563
2024-02-15,STK004,-0.7859766079313554
2024-02-15,STK005,-0.28987561547486984
2024-02-15,STK006,0.19838116062643954
2024-02-15,STK007,-0.7672170685306403
2024-02-15,STK008,-0.8062818206846841
2024-02-15,STK009,-1.3602434375921744
2024-02-15,STK010,0.3907250260888961
2024-02-15,STK011,0.5453232619670604
2024-02-15,STK012,0.23166044423651747
2024-02-15,STK013,0.9651704927286658
2024-02-15,STK014,0.08786763708072752
2024-02-15,STK015,0.3920109373657567
2024-02-15,STK016,0.30383742563756283
2024-02-15,STK017,-0.09154001941820787
2024-02-15,STK018,-0.5308218281296473
2024-02-15,STK019,2.214152615791911
2024-02-15,STK020,-0.4519509798535085
2024-02-15,STK021,-0.6658777111204364
2024-02-15,STK022,0.43400982345010697
2024-02-15,STK023,0.25185441529500513
2024-02-15,STK024,-1.4047915476103274
2024-02-15,STK025,1.1226782545637386
2024-02-15,STK026,-0.09419457535083331
2024-02-15,STK028,1.188784114353874
2024-02-15,STK029,0.625675571596154
2024-02-15,STK030,-1.2645419919479142
2024-02-15,STK031,1.7771828402577243
2024-02-15,STK032,0.6587973683661927
2024-02-15,STK033,-0.010196115625046132
2024-02-15,STK034,1.5902188056217794
2024-02-15,STK035,0.15929778382964058
2024-02-15,STK036,-0.02808307510403198
2024-02-15,STK037,-0.660300116021989
2024-02-15,STK038,0.5818504393070786
2024-02-15,STK039,0.4766029673239799
2024-02-15,STK040,0.014680139889711287
2024-02-15,STK041,-0.789986353867603
2024-02-15,STK042,0.12992985416607386
2024-02-15,STK043,-0.06979878576213788
2024-02-15,STK044,-1.333474318734201
2024-02-15,STK045,-1.4718123513241856
2024-02-15,STK046,0.5651533788097695
2024-02-15,STK048,0.20541052696125997
2024-02-15,STK049,-0.4780830577538245
2024-02-15,STK050,1.3082466068799101
2024-02-15,STK051,-0.49346820915387574
2024-02-15,STK052,0.659484214251896
2024-02-15,STK053,-0.3969138412377916
2024-02-15,STK054,0.11374815348614345
2024-02-15,STK055,0.7368365309200512
2024-02-15,STK056,-0.46255571632458015
2024-02-15,STK058,-0.9936978771064832
2024-02-15,STK059,0.2945928425583791
2024-02-16,STK000,0.9226397227878528
2024-02-16,STK001,0.6600374917903349
2024-02-16,STK002,1.9164448767354103
2024-02-16,STK003,-0.7634393173106605
2024-02-16,STK006,0.660442566548437
2024-02-16,STK007,0.4979229342693786
2024-02-16,STK008,0.10225665964741577
2024-02-16,STK009,-1.12295704910713
2024-02-16,STK010,0.7668672933290608
2024-02-16,STK011,-1.2247047776505404
2024-02-16,STK012,1.1589495823768998
2024-02-16,STK013,2.857438423139865
2024-02-16,STK014,0.3664511465715505
2024-02-16,STK015,0.5831081356577431
2024-02-16,STK016,-0.4928597688955594
2024-02-16,STK017,-1.8102133210868163
2024-02-16,STK018,-0.6027193630302223
2024-02-16,STK019,-1.0928952410987494
2024-02-16,STK020,-1.4470045764150157
2024-02-16,STK021,1.7223599419956492
2024-02-16,STK022,0.272862518025773
2024-02-16,STK023,0.37968758061398367
2024-02-16,STK024,-0.30902236519624954
2024-02-16,STK025,-0.17287108244343635
2024-02-16,STK026,0.9645506822393334
2024-02-16,STK027,-0.03233711869521544
2024-02-16,STK028,0.5306939380247327
2024-02-16,STK029,-0.19600429784501586
2024-02-16,STK031,-1.406914165601862
2024-02-16,STK032,-1.977749062367128
2024-02-16,STK033,-0.2615619010664018
2024-02-16,STK034,0.05649669199323269
2024-02-16,STK035,-1.286130036708791
2024-02-16,STK036,-0.03447486503463288
2024-02-16,STK037,0.053752562990502024
2024-02-16,STK038,-2.156008006059379
2024-02-16,STK039,-0.9151246594795012
2024-02-16,STK040,0.4072638937354685
2024-02-16,STK043,0.15844805049973495
2024-02-16,STK044,1.0224072253604721
2024-02-16,STK045,0.7770729589908982
2024-02-16,STK046,-0.09528578701393456
2024-02-16,STK047,-0.4679763133242924
2024-02-16,STK048,-0.6293444843345044
2024-02-16,STK049,0.4678197829096571
2024-02-16,STK050,0.19510397314288802
2024-02-16,STK051,0.6294040061022004
2024-02-16,STK052,0.13187381312115198
2024-02-16,STK053,0.8187639503474419
2024-02-16,STK054,0.09459253295770016
2024-02-16,STK055,0.7846887161316864
2024-02-16,STK056,0.8708227703666389
2024-02-16,STK057,-0.8045266302248135
2024-02-16,STK059,1.5434928560145533
2024-02-19,STK000,0.2566587307122617
2024-02-19,STK001,-1.7144858954961215
2024-02-19,STK002,-0.7138194972187111
2024-02-19,STK003,0.7718742923698284
2024-02-19,STK004,-0.279676831132893
2024-02-19,STK005,-0.5120614193191271
2024-02-19,STK006,1.4008818603129667
2024-02-19,STK007,-1.0472871463838105
2024-02-19,STK008,-0.7981533577548339
2024-02-19,STK009,0.21138647504826755
2024-02-19,STK010,0.39045493205388226
2024-02-19,STK011,0.4963430343407315
2024-02-19,STK012,0.9112380445689469
2024-02-19,STK013,0.19857862068151685
2024-02-19,STK014,0.48938393893840915
2024-02-19,STK015,-0.2592092593150832
2024-02-19,STK016,0.06269830323671424
2024-02-19,STK017,0.10753418005363442
2024-02-19,STK018,0.21509813581903608
2024-02-19,STK019,0.7725398075827608
2024-02-19,STK020,0.555145681944831
2024-02-19,STK021,0.0442170029001831
2024-02-19,STK022,-0.8091259849410398
2024-02-19,STK023,0.06767125806270954
2024-02-19,STK024,-0.028017784895743934
2024-02-19,STK025,0.19318157981319836
2024-02-19,STK026,2.206525307140402
2024-02-19,STK027,-0.5237727785412354
2024-02-19,STK028,0.42228901912535954
2024-02-19,STK029,1.0684620672442982
2024-02-19,STK030,0.09800191409938289
2024-02-19,STK031,2.337845119172165
2024-02-19,STK033,0.32408922232004705
2024-02-19,STK034,-0.798805744892982
2024-02-19,STK035,-0.35152473514329313
2024-02-19,STK036,0.2489339103966579
2024-02-19,STK037,0.8463040623077297
2024-02-19,STK038,0.3190948340235742
2024-02-19,STK039,1.259114849334736
2024-02-19,STK040,-0.09496531059267174
2024-02-19,STK041,-0.33216852983900536
2024-02-19,STK042,2.7039851072793866
2024-02-19,STK043,0.39423764944203077
2024-02-19,STK044,-0.7194815459785476
2024-02-19,STK045,-0.6942637622480688
2024-02-19,STK046,-0.9426799145313405
2024-02-19,STK047,0.9365693558567879
2024-02-19,STK048,-0.36437729289324183
2024-02-19,STK049,0.12736247565648562
2024-02-19,STK050,-0.06350867443826871
2024-02-19,STK051,0.7314924079409346
2024-02-19,STK052,-0.8467440928840201
2024-02-19,STK053,-1.0755722861430155
2024-02-19,STK054,0.22429730718159427
2024-02-19,STK055,0.600959284699897
2024-02-19,STK056,0.33253231309764075
2024-02-19,STK057,-0.8094537290973276
2024-02-19,STK058,0.6774848420913938
2024-02-19,STK059,-0.7438609270956342
2024-02-20,STK001,-0.9439535247220022
2024-02-20,STK002,1.3011583486520308
2024-02-20,STK003,0.6334215410273492
2024-02-20,STK004,0.6049933756788733
2024-02-20,STK005,1.2472114211424503
2024-02-20,STK006,2.8126492482387233
2024-02-20,STK007,-1.7092261039101555
2024-02-20,STK008,-0.7383765808771081
2024-02-20,STK009,-0.6161750841745238
2024-02-20,STK010,-0.8508196223826928
2024-02-20,STK011,-1.0775832476037126
2024-02-20,STK012,-0.2996530640553656
2024-02-20,STK013,-1.216603715289405
2024-02-20,STK014,0.3350423675374132
2024-02-20,STK015,0.051698321428614635
2024-02-20,STK016,0.4810286647636553
2024-02-20,STK017,0.5077284516382525
2024-02-20,STK018,0.6030068534266765
2024-02-20,STK019,-0.3734089368238823
2024-02-20,STK020,2.1211434026336673
2024-02-20,STK021,0.23443111648209775
2024-02-20,STK022,-1.862484752624795
2024-02-20,STK023,-1.0023757457662175
2024-02-20,STK024,-1.7405029890278156
2024-02-20,STK025,0.01733462915130733
2024-02-20,STK026,-0.12180522405333363
2024-02-20,STK027,-0.4684256978994578
2024-02-20,STK028,2.010926112400514
2024-02-20,STK029,0.5489828740769108
2024-02-20,STK030,0.7260983614463344
2024-02-20,STK031,-0.9310734879421032
2024-02-20,STK032,-0.9991448913310123
2024-02-20,STK033,0.03680549909695475
2024-02-20,STK034,0.17300713965222583
2024-02-20,STK035,-1.856311567114457
2024-02-20,STK036,-0.18030702284953407
2024-02-20,STK037,0.014072082873504806
2024-02-20,STK038,-0.21514916577112894
2024-02-20,STK040,-0.53953518192114
2024-02-20,STK041,-0.17685919357279603
2024-02-20,STK042,0.09080002361004777
2024-02-20,STK043,0.604791582550568
2024-02-20,STK044,1.0808562049508712
2024-02-20,STK046,-0.45615619611535785
2024-02-20,STK047,0.43765567353430623
2024-02-20,STK048,0.6108449164108543
2024-02-20,STK049,-0.4342004332588856
2024-02-20,STK050,0.7903934769661722
2024-02-20,STK051,0.9795853411559731
2024-02-20,STK052,1.291686465658673
2024-02-20,STK053,1.7783209067198225
2024-02-20,STK054,-0.8664161386594389
2024-02-20,STK055,0.01389820933251119
2024-02-20,STK056,0.011277696618660139
2024-02-20,STK057,-0.0980735685325076
2024-02-20,STK058,-0.6492629196101362
2024-02-20,STK059,-1.4855620032310715
2024-02-21,STK000,0.0926794460290038
2024-02-21,STK001,-0.7683556595479125
2024-02-21,STK002,0.085993480747625
2024-02-21,STK003,-0.7940435416988534
2024-02-21,STK004,-1.0996583458443414
2024-02-21,STK005,0.2342983603768977
2024-02-21,STK007,0.579281971320933
2024-02-21,STK010,0.4850817670641296
2024-02-21,STK011,-1.0775613288673254
2024-02-21,STK013,1.5828294467733337
2024-02-21,STK014,-0.9234797799333037
2024-02-21,STK015,-1.043944071468642
2024-02-21,STK016,-0.03909892121655298
2024-02-21,STK017,-0.09019241337738836
2024-02-21,STK018,-0.9025065064432917
2024-02-21,STK020,1.2293757176501043
2024-02-21,STK021,-0.8059936088317976
2024-02-21,STK022,-1.3936724843661716
2024-02-21,STK023,0.9425936208997923
2024-02-21,STK024,0.4922969119380367
2024-02-21,STK025,-0.6205186206486616
2024-02-21,STK026,-1.582167016126918
2024-02-21,STK027,-0.7446233564385631
2024-02-21,STK028,-0.05470443684927131
2024-02-21,STK029,1.165672089883819
2024-02-21,STK030,-1.036581974869657
2024-02-21,STK031,-0.08451988151147344
2024-02-21,STK032,0.675144659894898
2024-02-21,STK034,1.0337861679388998
2024-02-21,STK036,0.3319954934569346
2024-02-21,STK037,0.24668314961074406
2024-02-21,STK038,1.084586391463845
2024-02-21,STK039,0.5509243808935403
2024-02-21,STK040,-2.377290491729981
2024-02-21,STK042,0.13820512935328008
2024-02-21,STK043,-0.19497988611978695
2024-02-21,STK044,0.47761072975677044
2024-02-21,STK045,0.7893665556697054
2024-02-21,STK047,-0.21427494255446522
2024-02-21,STK048,-1.8463370111204804
2024-02-21,STK049,-0.4554812488548173
2024-02-21,STK050,0.4163681481389552
2024-02-21,STK051,-1.0904472525504776
2024-02-21,STK053,0.9083932972673044
2024-02-21,STK054,0.12686697629584257
2024-02-21,STK055,-3.063779866312396
2024-02-21,STK056,-1.2780883627118034
2024-02-21,STK057,1.8861891585560817
2024-02-21,STK058,-0.546537793028378
2024-02-21,STK059,-1.984143223128996
2024-02-22,STK000,1.2352473883102724
2024-02-22,STK001,0.013355591543672855
2024-02-22,STK002,1.1049404889577255
2024-02-22,STK003,0.2769586752193653
2024-02-22,STK004,0.4585591362121688
2024-02-22,STK005,0.3630092477145166
2024-02-22,STK007,2.2774304485560983
2024-02-22,STK008,0.9710063359591881
2024-02-22,STK009,-1.580339317845535
2024-02-22,STK010,0.4466615152789034
2024-02-22,STK011,1.1414807681032177
2024-02-22,STK012,1.202700806536146
2024-02-22,STK014,1.1649444451881277
2024-02-22,STK015,0.9277423995512052
2024-02-22,STK016,2.57251743696973
2024-02-22,STK017,-0.7500017362485115
2024-02-22,STK018,-0.5074005764004252
2024-02-22,STK019,-0.3061190484599539
2024-02-22,STK020,-0.4902221500387753
2024-02-22,STK021,-0.890020749763603
2024-02-22,STK022,-2.762675505673743
2024-02-22,STK023,-0.4346994737231341
2024-02-22,STK024,0.36935805969990443
2024-02-22,STK025,-0.4932218455059107
2024-02-22,STK026,1.9353811835291097
2024-02-22,STK027,0.013375812715862578
2024-02-22,STK028,1.2910290551841355
2024-02-22,STK029,0.26142041272996835
2024-02-22,STK031,0.27924155393356226
2024-02-22,STK032,1.3687846319035628
2024-02-22,STK033,0.05593935013240072
2024-02-22,STK034,0.4961207080887857
2024-02-22,STK035,0.3663329336500437
2024-02-22,STK036,-0.2882854581273188
2024-02-22,STK037,0.4049823189246768
2024-02-22,STK038,2.234386246197682
2024-02-22,STK039,-0.270396942095442
2024-02-22,STK040,0.4194648928532483
2024-02-22,STK041,1.2577789508694428
2024-02-22,STK042,1.1402532809442802
2024-02-22,STK044,-2.3833887029573617
2024-02-22,STK045,0.5167028186484662
2024-02-22,STK046,-2.2194742586230527
2024-02-22,STK047,1.469937230941231
2024-02-22,STK048,0.16947387119326057
2024-02-22,STK049,0.999674019871989
2024-02-22,STK050,-0.9021111381810512
2024-02-22,STK051,-1.5525074733000543
2024-02-22,STK052,0.2607543841411672
2024-02-22,STK053,-0.03360343995614198
2024-02-22,STK054,-0.4915408261571657
2024-02-22,STK055,0.08466128073276377
2024-02-22,STK056,2.76743589203226
2024-02-22,STK057,0.8345255473690577
2024-02-22,STK058,1.049498605863319
2024-02-22,STK059,0.8439368915533556
2024-02-23,STK000,1.4794621438521929
2024-02-23,STK001,-0.1900716729007449
2024-02-23,STK002,-2.0547613076752937
2024-02-23,STK003,-0.1885861330060098
2024-02-23,STK004,0.8117357099965018
2024-02-23,STK005,-0.9698003951150737
2024-02-23,STK007,-0.6917697430023131
2024-02-23,STK008,1.5020292518431304
2024-02-23,STK009,0.7494570154065637
2024-02-23,STK010,0.651540620643959
2024-02-23,STK011,0.6216013131209713
2024-02-23,STK012,-0.037249252552126945
2024-02-23,STK013,0.1975562825275035
2024-02-23,STK014,-1.1851845805323176
2024-02-23,STK015,-2.1864419787505676
2024-02-23,STK016,0.15008113034502407
2024-02-23,STK019,1.5713358160823676
2024-02-23,STK020,1.5699984849989468
2024-02-23,STK022,-0.3522650349497693
2024-02-23,STK023,0.48033429588137955
2024-02-23,STK024,2.5319046777421774
2024-02-23,STK025,1.480099203713916
2024-02-23,STK026,1.1193971619983802
2024-02-23,STK028,-0.8831996311551246
2024-02-23,STK029,0.7889078833832395
